,date,cartera,aapl,hd,gs
1,2020-06-16,1.0179705492665452,1.012367178276269,0.9955042276758096,1.0460402418475567
2,2020-06-17,1.0366606000706413,1.0391971664698936,1.0309342132398434,1.0387055208643077
3,2020-06-18,1.0318183041517701,1.037750885478158,1.0346463188286246,1.0218554861730598
4,2020-06-19,1.025786694876644,1.0381641086186542,1.027882037533512,1.0102091386658738
5,2020-06-22,1.0166131158020697,1.0322314049586778,1.0173231594143124,0.9992566161165626
6,2020-06-23,1.0319361181825488,1.0592384887839432,1.0276758094452465,1.008127663792249
7,2020-06-24,1.0431656331670502,1.0818476977567886,1.0324190554753558,1.0148676776687482
8,2020-06-25,1.0197422657992243,1.0627508854781582,1.0151783872963498,0.9813658439885024
9,2020-06-26,1.038805446391985,1.0768595041322313,1.0120849659723654,1.0263653483992468
10,2020-06-29,0.9920540518147449,1.043772136953955,0.9940606310579501,0.9376053127168202
11,2020-06-30,1.014167560676804,1.0678276269185358,1.0151371416786967,0.9588165328575676
12,2020-07-01,1.0302707823640307,1.076741440377804,1.0332439678284182,0.9793834869660026
13,2020-07-02,1.0262990061440749,1.0747048406139315,1.023510002062281,0.9791356923381901
14,2020-07-06,1.0264871550480235,1.0747048406139315,1.0249535986801404,0.9782931906036277
15,2020-07-07,1.054349929775849,1.1034533648170013,1.0292843885337184,1.0276538804638715
16,2020-07-08,1.0366020699852307,1.1000295159386069,1.020210352650031,0.9880067400138766
17,2020-07-09,1.0522010366026677,1.1256493506493506,1.0277170550628996,1.0023292695014372
18,2020-07-10,1.0423494367092283,1.129663518299882,1.0227263353268716,0.9754683318465657
19,2020-07-13,1.0616349567677692,1.1324675324675324,1.0315941431222933,1.0187332738626227
20,2020-07-14,1.0650246314913068,1.1272432113341204,1.0295731078572903,1.0351868371493707
21,2020-07-15,1.0912376235077332,1.1458972845336481,1.0632707774798928,1.06061056596293
22,2020-07-16,1.098665386883649,1.1537780401416764,1.063312023097546,1.0749330954504908
23,2020-07-17,1.090791596432349,1.1395808736717827,1.0644669003918334,1.0638814550500544
24,2020-07-20,1.0877757799506393,1.1372786304604485,1.073953392452052,1.0477252453166814
25,2020-07-21,1.0956391190609809,1.161245572609209,1.0730872344813365,1.0492120130835563
26,2020-07-22,1.0942917626687432,1.1452184179456906,1.0823674984532894,1.0507483397759938
27,2020-07-23,1.0887820455059403,1.148435655253837,1.0937100433078986,1.0209138665873725
28,2020-07-24,1.0651513863019857,1.0961629279811098,1.0881006393070738,1.0061453067697492
29,2020-07-27,1.0635799143158982,1.0934474616292797,1.0942874819550423,0.9984636733075627
30,2020-07-28,1.0775293599094706,1.1193624557260922,1.1029903072798517,1.0061453067697492
31,2020-07-29,1.0662778494824987,1.100974025974026,1.094163745102083,0.9992070571910001
32,2020-07-30,1.0739524433430558,1.122077922077922,1.0916065168075892,1.0039647140449997
33,2020-07-31,1.0751262024408248,1.1356552538370719,1.0984120437203548,0.9888492417484389
34,2020-08-03,1.1087206808506003,1.2545454545454546,1.0950299030727986,0.9810684904351274
35,2020-08-04,1.1216632496570618,1.2861570247933884,1.0978758506908641,0.988155416790564
36,2020-08-05,1.1307530761613083,1.294746162927981,1.1048463600742422,0.999306175042125
37,2020-08-06,1.136953984842344,1.2994391971664698,1.1032377809857703,1.0135791456041234
38,2020-08-07,1.1523540462858128,1.3447756788665879,1.1110332027222107,1.012241054613936
39,2020-08-10,1.1537423254442418,1.311835891381346,1.12039595792947,1.0321637426900585
40,2020-08-11,1.1657565474236942,1.3309031877213695,1.1331408537842855,1.0376647834274952
41,2020-08-12,1.15758669926436,1.2913223140495866,1.1339245205196948,1.0459906829219943
42,2020-08-13,1.1817143418534692,1.3342384887839434,1.1613941018766756,1.0512934879571811
43,2020-08-14,1.1818525873922303,1.3578512396694216,1.1617240668179007,1.0327584497968083
44,2020-08-17,1.1791549693381627,1.3566410861865408,1.1571458032584039,1.0306769749231837
45,2020-08-18,1.1796417864502358,1.353099173553719,1.1888636832336565,1.0063931013975616
46,2020-08-19,1.1750904111366967,1.3643742621015347,1.1755001031140442,0.9976707304985628
47,2020-08-20,1.175967938215902,1.3660861865407319,1.1666735409362756,1.0061453067697492
48,2020-08-21,1.179385928607416,1.3963990554899646,1.1576819962878946,1.0003469124789375
49,2020-08-24,1.20434603785514,1.4683589138134592,1.1681996287894412,1.0032213301615622
50,2020-08-25,1.2238739628634956,1.4859208972845337,1.1827180862033408,1.0275547626127466
51,2020-08-26,1.2170085605519538,1.4737308146399055,1.1801608579088472,1.0209138665873725
52,2020-08-27,1.2331509114571055,1.493772136953955,1.2040833161476594,1.0269600555059966
53,2020-08-28,1.2294025793376282,1.4759149940968124,1.1904722623221282,1.0414808206958073
54,2020-08-31,1.2206582936736174,1.4735242030696576,1.1808207877912973,1.029388442858559
55,2020-09-01,1.2271168428376653,1.5234946871310506,1.1756650855846569,1.0153137079988106
56,2020-09-02,1.245879433460973,1.5841794569067296,1.1793771911734379,1.0182376846069978
57,2020-09-03,1.2483626890017898,1.551357733175915,1.1845741389977316,1.04093567251462
58,2020-09-04,1.1919218952552972,1.4271546635182997,1.1327283976077542,1.0286450589751215
59,2020-09-08,1.19146466812546,1.428099173553719,1.1122293256341516,1.0453959758152442
60,2020-09-09,1.148220650901143,1.3319952774498227,1.1105795009280264,1.0034691247893746
61,2020-09-10,1.1740542657337207,1.3851239669421487,1.1426685914621573,1.0021805927247498
62,2020-09-11,1.1508705861405215,1.339905548996458,1.124767993400701,0.9912280701754386
63,2020-09-14,1.1526859669511165,1.322314049586777,1.1397401526087854,0.9957379324016254
64,2020-09-15,1.171005690738384,1.3619244391971665,1.157558259434935,0.9978194072752503
65,2020-09-16,1.1720132451463063,1.3641086186540732,1.1778923489379254,0.9812667261373773
66,2020-09-17,1.1603674434790787,1.3238488783943327,1.1616003299649413,0.9945485181881257
67,2020-09-18,1.140624075079327,1.3027154663518299,1.1547123118168694,0.9655565467340669
68,2020-09-21,1.1221443280128445,1.2613931523022432,1.135038152196329,0.9657052235107544
69,2020-09-22,1.127976543450422,1.2996458087367178,1.123324396782842,0.9614431559123798
70,2020-09-23,1.1305982158092347,1.3200708382526565,1.1272839760775417,0.9496481316285064
71,2020-09-24,1.0946517432153862,1.26469893742621,1.09940193854403,0.9223907225691347
72,2020-09-25,1.114859792640429,1.2776859504132232,1.0958960610435142,0.9669441966498167
73,2020-09-28,1.132482940177947,1.3256198347107437,1.1076510620746547,0.9661512538408167
74,2020-09-29,1.154784592381356,1.3572609208972843,1.1232419055475356,0.9865695311725642
75,2020-09-30,1.1471518701077128,1.3469893742621015,1.1223345019591668,0.9752700961443156
76,2020-10-01,1.1689082349523023,1.3672963400236127,1.1454320478449165,0.995985727029438
77,2020-10-02,1.1673872745197462,1.378866587957497,1.1450608372860385,0.9839924670433146
78,2020-10-05,1.1598407351244182,1.3343565525383707,1.1520313466694165,0.9906829219942512
79,2020-10-06,1.179281469025402,1.3754427390791026,1.1635388739946382,1.000099117851125
80,2020-10-07,1.1587834639575496,1.3360094451003541,1.1403175912559291,0.9965804341361879
81,2020-10-08,1.1789882915259446,1.358677685950413,1.1663848216127037,1.0090197244523738
82,2020-10-09,1.1894712765778108,1.357378984651712,1.173520313466694,1.0307265338487461
83,2020-10-12,1.1974807092196003,1.3809917355371901,1.1792946999381317,1.0285459411239963
84,2020-10-13,1.236872954574722,1.4687131050767415,1.183378016085791,1.0611557141441175
85,2020-10-14,1.2245201906693246,1.4297520661157024,1.197607754176119,1.044751709782932
86,2020-10-15,1.2210399495903568,1.430814639905549,1.184120437203547,1.0468331846565566
87,2020-10-16,1.2149981816302349,1.4251475796930342,1.185976489997938,1.0337991872336207
88,2020-10-19,1.2082699680995261,1.405194805194805,1.1931119818519282,1.024878580632372
89,2020-10-20,1.2010556086793673,1.3693034238488784,1.1877912971746754,1.0372683120229953
90,2020-10-21,1.1921309274001615,1.387367178276269,1.176118787378841,1.0106551689959362
91,2020-10-22,1.1870872225104188,1.3798110979929161,1.173479067849041,1.0056001585885619
92,2020-10-23,1.183491742123741,1.3665879574970483,1.1596617859352445,1.0179403310536228
93,2020-10-26,1.182962220072399,1.3582054309327036,1.1672509795834194,1.016156209733373
94,2020-10-27,1.165798466576114,1.358323494687131,1.1385440296968448,0.9968282287640003
95,2020-10-28,1.1616114089195464,1.3766233766233764,1.1418436791090947,0.9697690554068789
96,2020-10-29,1.1220262568001895,1.3128689492325856,1.1124767993400704,0.940479730399445
97,2020-10-30,1.1360936615926156,1.3615112160566705,1.112105588781192,0.9413222321340073
98,2020-11-02,1.1089841830349934,1.2852420306965762,1.1000618684264796,0.9368619288333828
99,2020-11-03,1.116532506840299,1.2841794569067295,1.1166838523406888,0.9426107641986321
100,2020-11-04,1.1464866054845304,1.3038961038961039,1.1440296968447103,0.9809198136584399
101,2020-11-05,1.1693482481981796,1.3571428571428572,1.1660961022891319,0.9806224601050649
102,2020-11-06,1.1975251276337302,1.4053128689492325,1.1790059806145599,1.0058479532163742
103,2020-11-09,1.1907931275282444,1.4012987012987013,1.1723654361724067,0.9974229358707503
104,2020-11-10,1.1899000541531335,1.3733175914994096,1.1135079397813983,1.0651699871146794
105,2020-11-11,1.2016213255964574,1.369185360094451,1.136605485667148,1.0777579542075528
106,2020-11-12,1.218015681235432,1.4107438016528924,1.145597030315529,1.0806323718901776
107,2020-11-13,1.2082656100378444,1.4074380165289255,1.1393689420499074,1.0630885122410545
108,2020-11-16,1.2183709127652953,1.4080283353010625,1.143204784491648,1.0857369412231144
109,2020-11-17,1.2315465298147144,1.420306965761511,1.1531037327283977,1.1020913866587372
110,2020-11-18,1.2222061468303165,1.4095631641086186,1.1238193441946795,1.1133412627614234
111,2020-11-19,1.2129832334108221,1.3935064935064936,1.1129305011342545,1.111606700366736
112,2020-11-20,1.217207877489084,1.4007083825265643,1.1174675190760983,1.1129447913569233
113,2020-11-23,1.208880539596731,1.3853600944510036,1.1128480098989484,1.1068986024382992
114,2020-11-24,1.2091569259573045,1.344155844155844,1.119406063105795,1.1340568936465458
115,2020-11-25,1.2319375128000496,1.3597402597402597,1.1272839760775417,1.177024482109228
116,2020-11-27,1.2343206420852577,1.3698937426210154,1.1299649412249948,1.1722668252552284
117,2020-11-30,1.2373721699059104,1.3765053128689493,1.1383378016085792,1.1666171077411043
118,2020-12-01,1.2397515985521803,1.4055489964580874,1.1441946793153228,1.142729705619982
119,2020-12-02,1.2539727279467123,1.4488783943329397,1.1408537842854198,1.1501635444543563
120,2020-12-03,1.2569193725878212,1.4531286894923259,1.1181686945762015,1.1777678659926654
121,2020-12-04,1.248024947879644,1.4514757969303422,1.1059599917508764,1.1669640202200415
122,2020-12-07,1.2465127448650266,1.4433293978748525,1.08884306042483,1.1873327386262267
123,2020-12-08,1.2475263762956308,1.461038961038961,1.083274902041658,1.1817325800376648
124,2020-12-09,1.2488668759919903,1.4684769775678865,1.0794803052175708,1.183665378134602
125,2020-12-10,1.253241564829049,1.437780401416765,1.0954011136316766,1.2033898305084745
126,2020-12-11,1.2597569150441885,1.455017709563164,1.092225201072386,1.2112201407473486
127,2020-12-14,1.2489394444614432,1.4452184179456906,1.0911528150134049,1.1893646545742889
128,2020-12-15,1.2446013436076868,1.437780401416765,1.0954011136316766,1.17846169095054
129,2020-12-16,1.2772265630128654,1.5097992916174734,1.1053000618684266,1.2014570324115375
130,2020-12-17,1.2819045720148847,1.5089728453364817,1.1119406063105794,1.2080979284369116
131,2020-12-18,1.2929792981256207,1.5194805194805192,1.130006186842648,1.211368817524036
132,2020-12-21,1.2765380169332567,1.495336481700118,1.1154877294287482,1.1999702646446624
133,2020-12-22,1.308776013627222,1.513931523022432,1.117714992782017,1.273565269104966
134,2020-12-23,1.3079677957793912,1.5570247933884296,1.1137966591049702,1.2394191693924075
135,2020-12-24,1.31564254987034,1.5461629279811098,1.1128480098989484,1.2709386460501535
136,2020-12-28,1.320333017287507,1.5580873671782762,1.1174262734584453,1.2695014372088413
137,2020-12-29,1.3392540899612195,1.6138134592680047,1.1105382553103733,1.2865001486767766
138,2020-12-30,1.3255194930888845,1.5923258559622195,1.0979170963085172,1.2786698384379027
139,2020-12-31,1.3226743558583356,1.5787485242030697,1.0940812538667766,1.2858063237189017
140,2021-01-04,1.3271158281643076,1.5665879574970483,1.0955660961022893,1.306918426008524
141,2021-01-05,1.3155134499920647,1.5278630460448641,1.0885543411012581,1.3133115274060858
142,2021-01-06,1.3342866122474495,1.5467532467532465,1.0973396576613736,1.3426999702646447
143,2021-01-07,1.3458566283504305,1.4946871310507672,1.1036089915446483,1.4151551194370107
144,2021-01-08,1.368552073796431,1.5456906729634001,1.098205815632089,1.4453860640301317
145,2021-01-11,1.374882434220477,1.5590318772136955,1.1098783254279232,1.4376053127168202
146,2021-01-12,1.3737969317473087,1.5227863046044863,1.118704887605692,1.4561899098027553
147,2021-01-13,1.3948286440355455,1.5206611570247934,1.1397401526087854,1.4977202894241253
148,2021-01-14,1.3996599783591797,1.5453364817001178,1.130336151783873,1.5013380909901872
149,2021-01-15,1.3904740237392295,1.5219598583234946,1.1067849041039388,1.5257706412924967
150,2021-01-19,1.3863050677015116,1.5010625737898464,1.136687976902454,1.491773218356626
151,2021-01-20,1.374334169242355,1.5092089728453364,1.1267890286657043,1.4580235900485676
152,2021-01-21,1.3854391527432213,1.5587957497048406,1.1313672922252012,1.4395381108137577
153,2021-01-22,1.4086167072791143,1.6159386068476977,1.1509589606104353,1.4340866290018832
154,2021-01-25,1.4245253983755795,1.6419126328217235,1.1713755413487317,1.4341857468530081
155,2021-01-26,1.4290572932685026,1.687367178276269,1.1758300680552691,1.4027158291208248
156,2021-01-27,1.423559052329163,1.6902007083825266,1.1656011548772944,1.3963722866488255
157,2021-01-28,1.3913593007530507,1.6772136953955135,1.130336151783873,1.354594112399643
158,2021-01-29,1.3847705936315111,1.6185360094451002,1.1468343988451228,1.3629695708197045
159,2021-02-01,1.3490332779490646,1.5579693034238489,1.1170138172819137,1.3438893844781445
160,2021-02-02,1.3611202053025018,1.58370720188902,1.1139203959579296,1.3615323619783923
161,2021-02-03,1.3877202287018167,1.5937426210153482,1.1225407300474326,1.422192486866885
162,2021-02-04,1.3900852784709998,1.5813459268004721,1.1308310991957107,1.4300227971057589
163,2021-02-05,1.4182295113872754,1.6220779220779218,1.1500103114044133,1.4557934383982556
164,2021-02-08,1.4157272398682217,1.6146399055489964,1.1501752938750258,1.454554465259193
165,2021-02-09,1.4289171206374927,1.6164108618654072,1.1550010311404413,1.4875111507582515
166,2021-02-10,1.420733019533283,1.605785123966942,1.1415549597855228,1.4890474774506888
167,2021-02-11,1.4278804993173206,1.5984651711924438,1.1494741183749226,1.5079789870155613
168,2021-02-12,1.4211168168004613,1.5953955135773317,1.1427510826974634,1.4982654376053126
169,2021-02-16,1.4289951463752206,1.598229043683589,1.144607135491854,1.5180890078303102
170,2021-02-17,1.4264556993307727,1.5724911452184178,1.1358630645493917,1.5460402418475567
171,2021-02-18,1.4288031538733135,1.544746162927981,1.1586718911115694,1.5499058380414312
172,2021-02-19,1.4239760383599491,1.531404958677686,1.167457207671685,1.535831103181683
173,2021-02-22,1.4276042089461496,1.5332939787485242,1.1533924520519694,1.5641788086034294
174,2021-02-23,1.4088589515815868,1.487603305785124,1.1377603629614355,1.5703736742987413
175,2021-02-24,1.3971471095806869,1.4859504132231405,1.1022478861620955,1.5819704628803646
176,2021-02-25,1.39926658925259,1.4799291617473433,1.072262322128274,1.638616314798295
177,2021-02-26,1.3705121600853876,1.428453364817001,1.0527943905959993,1.624343344236297
178,2021-03-01,1.3655212029208461,1.4316410861865407,1.0655392864508146,1.5833085538705522
179,2021-03-02,1.410686170479206,1.508736717827627,1.0790678490410395,1.6350480721577958
180,2021-03-03,1.3999246549772977,1.4772136953955135,1.073582181893174,1.64010308256517
181,2021-03-04,1.3881804636519035,1.441086186540732,1.0614972159208085,1.6573991475864804
182,2021-03-05,1.3621910471472494,1.4182998819362456,1.0349762837698495,1.6319258598473585
183,2021-03-08,1.3691060936164667,1.4335301062573789,1.0456588987420088,1.6224105461393596
184,2021-03-09,1.3695137004765774,1.3737898465171192,1.0683852340688802,1.6562097333729804
185,2021-03-10,1.3935840558638817,1.4295749704840612,1.092843885337183,1.6383685201704825
186,2021-03-11,1.4622096313086401,1.5783828876374115,1.1117131567988345,1.6815775470396126
187,2021-03-12,1.447143928599858,1.4429392029004575,1.1292652111814523,1.747349496002676
188,2021-03-15,1.4360846588889242,1.4289256198347107,1.1264178181068263,1.7286648825453463
189,2021-03-16,1.4535395845828911,1.4638724911452183,1.148855434110126,1.7149866190900982
190,2021-03-17,1.4597949159554393,1.482526564344746,1.1634563827593318,1.6934780453959757
191,2021-03-18,1.4577335381326622,1.4729634002361276,1.1550010311404413,1.7095351372782237
192,2021-03-19,1.4509862421649504,1.4230224321133411,1.1679109094658695,1.7246506095747844
193,2021-03-22,1.4536840060257874,1.416646989374262,1.1924108063518253,1.7058182178610366
194,2021-03-23,1.4602902740568329,1.456788665879575,1.1917508764693752,1.681683021112102
195,2021-03-24,1.4478444338116307,1.4467532467532467,1.1960404207053001,1.644216473386857
196,2021-03-25,1.4382668493269972,1.417827626918536,1.2074654567952157,1.6287540886113587
197,2021-03-26,1.4502893869957412,1.4237308146399055,1.2257372654155496,1.6381702844682329
198,2021-03-29,1.4589385623774227,1.4310507674144037,1.2530831099195712,1.6225096639904846
199,2021-03-30,1.4618154055469499,1.4211724109953137,1.2549745751414008,1.6408586947009236
200,2021-03-31,1.4648187659961314,1.4375553681828594,1.2611306075990407,1.6240079686374997
201,2021-04-01,1.4645311363523466,1.4421487603305785,1.259022478861621,1.6205768658935473
202,2021-04-05,1.4728818207015766,1.4521841794569066,1.2693338832749022,1.6237486371295469
203,2021-04-06,1.4905177837559636,1.4864226682408501,1.3008867807795421,1.6034294776489246
204,2021-04-07,1.4945946384439492,1.490082644628099,1.294204990719736,1.6208742194469223
205,2021-04-08,1.4984089110141696,1.5100354191263283,1.288801814807177,1.6183467142432353
206,2021-04-09,1.5181691380612443,1.5390791027154664,1.2968859558671892,1.6410942610764199
207,2021-04-12,1.535619185246916,1.5701889020070838,1.316683852340689,1.6394588165328576
208,2021-04-13,1.5329596687358467,1.5494687131050768,1.3231181686945763,1.6445633858657942
209,2021-04-14,1.5383529801817581,1.5871310507674143,1.3215095896061044,1.623946872831797
210,2021-04-15,1.5405927232388759,1.5587957497048406,1.3199422561352856,1.66195856873823
211,2021-04-16,1.5594647825262336,1.587957497048406,1.3311610641369356,1.6778174249182278
212,2021-04-19,1.5725248496421353,1.5839433293978749,1.3531862239637038,1.6964515809297254
213,2021-04-20,1.5744108969329451,1.5919716646989375,1.3481130129923697,1.7003171771235999
214,2021-04-21,1.5458901078225171,1.571546635182999,1.3361930294906166,1.6447616215680443
215,2021-04-22,1.5558287263478605,1.576151121605667,1.3444009074035883,1.6615620973337297
216,2021-04-23,1.5357876211859394,1.557733175914994,1.3258816250773355,1.6396570522351077
217,2021-04-26,1.5620440423246273,1.585832349468713,1.3359043101670447,1.6817821389632275
218,2021-04-27,1.5637232584279674,1.5905548996458088,1.3198185192823264,1.7024482109227872
219,2021-04-28,1.5681427906476963,1.5866587957497047,1.3222932563415137,1.7178610367727227
220,2021-04-29,1.5657892744758153,1.5770956316410862,1.3186636419880386,1.725195757755972
221,2021-04-30,1.581876296816106,1.575914994096812,1.3418849247267477,1.749281395579344
222,2021-05-03,1.5644376578660195,1.5520661157024793,1.3349969065786762,1.7268807612250965
223,2021-05-04,1.5819145192711113,1.5648170011806375,1.3622190142297381,1.7353553374962831
224,2021-05-05,1.566765131566679,1.509445100354191,1.3725304186430192,1.7337694518782831
225,2021-05-06,1.5782706700740374,1.5123966942148759,1.3695607341719944,1.7723262959659034
226,2021-05-07,1.6060510865385782,1.5317591499409682,1.392369560734172,1.813707998810586
227,2021-05-10,1.6178359308887158,1.5373081463990554,1.399257578882244,1.8380909901873326
228,2021-05-11,1.6036793538787928,1.497638724911452,1.4069705093833782,1.8271384676380216
229,2021-05-12,1.5706251351163554,1.4865407319952773,1.36382759331821,1.783724848845277
230,2021-05-13,1.52791119592647,1.4494687131050767,1.3074860796040422,1.7563683219347803
231,2021-05-14,1.5569031927142796,1.4754427390791027,1.3422148896679729,1.7782238081078403
232,2021-05-17,1.5787530848302722,1.5047225501770956,1.3348319241080635,1.827584497968084
233,2021-05-18,1.5686793131336632,1.4907910271546634,1.3199010105176325,1.8299633263950836
234,2021-05-19,1.5508306986217286,1.474025974025974,1.306454939162714,1.8067201903062742
235,2021-05-20,1.5376513635512596,1.4721369539551357,1.2969684471024954,1.776092774308653
236,2021-05-21,1.552786878001891,1.5030696576151121,1.3029490616621984,1.7830310238874019
237,2021-05-24,1.5542529055906176,1.4808736717827626,1.3024128686327077,1.8151452076518981
238,2021-05-25,1.5624964186318988,1.5005903187721368,1.2985770261909673,1.8252056695410845
239,2021-05-26,1.5594908830456486,1.4982290436835892,1.306454939162714,1.8064723956784616
240,2021-05-27,1.564359373390631,1.497638724911452,1.3088471849865952,1.8207949251660223
241,2021-05-28,1.565906368989158,1.4791027154663519,1.314786553928645,1.8404698186143325
242,2021-06-01,1.5642577011802725,1.4711924439197166,1.315363992575789,1.8436911487758945
243,2021-06-02,1.5732303948656654,1.4672963400236128,1.3046401319859766,1.895331549212013
244,2021-06-03,1.5727865639327443,1.4765053128689491,1.2919364817488144,1.9002874417682625
245,2021-06-04,1.5706210147530022,1.4585596221959858,1.284512270571252,1.9264545544652594
246,2021-06-07,1.5835506870362466,1.4863046044864225,1.2827799546298206,1.93998414114382
247,2021-06-08,1.5773741467195321,1.4864226682408501,1.2784491647762426,1.9236792546337595
248,2021-06-09,1.577789922191137,1.4963400236127509,1.2823262528356363,1.9065318663891366
249,2021-06-10,1.5707612029150282,1.500944510035419,1.267642812951124,1.8970165526811378
250,2021-06-11,1.5561209885444167,1.4889020070838253,1.271643637863477,1.8532064624838933
251,2021-06-14,1.5710611692321237,1.5035419126328216,1.2817900598061456,1.8735751808900782
252,2021-06-15,1.5743826392758253,1.540495867768595,1.2758094452464426,1.848151452076519
253,2021-06-16,1.5638551200715083,1.530578512396694,1.263971952979996,1.840122906135395
254,2021-06-17,1.5592418238365018,1.536599763872491,1.2488348113012993,1.8386361383685201
255,2021-06-18,1.5530658248268565,1.5559622195985832,1.2502371623015056,1.791555159084151
256,2021-06-21,1.528826233943029,1.5402597402597402,1.2481336358011963,1.7287640003964713
257,2021-06-22,1.5571416215912943,1.5619834710743803,1.2687151990101053,1.7719298245614037
258,2021-06-23,1.5723408433520563,1.5818181818181816,1.2897917096308518,1.7718802656358408
259,2021-06-24,1.5746625086019514,1.5785123966942147,1.285502165394927,1.789325007433839
260,2021-06-25,1.585004419356572,1.5750885478158205,1.28620334089503,1.827485380116959
261,2021-06-28,1.5868777114777561,1.571546635182999,1.293586306454939,1.827584497968084
262,2021-06-29,1.5945242495975958,1.5912632821723731,1.2962672716023922,1.827287144414709
263,2021-06-30,1.6129702332844824,1.6095631641086188,1.3126005361930295,1.8466646843096441
